# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, IMAGE_NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
48 0.10612330272880086 -0.0012200730099239466 0.7237985119771773 0.6818006087555258 -0.6623873855737379 -0.44328770613609975 0.9914742491414588 1 frame_00048.png

49 0.09382117262025808 -0.0031782339339444287 0.723756363703267 0.6836404116172808 -0.6955182056462718 -0.45860174529163383 0.9954745131258866 1 frame_00049.png

50 0.08166476396769068 -0.006066082749466223 0.7235221680159405 0.6854266856168435 -0.7211719560846316 -0.4752420156461798 1.007277321900673 1 frame_00050.png

51 0.06913179209432752 -0.010275533331719046 0.7230856450761343 0.6872134738357552 -0.739069987036376 -0.4928406074096031 1.003255055612455 1 frame_00051.png

52 0.05603576639151096 -0.01618073835697184 0.7229491165710425 0.6884350016089309 -0.7521342382797662 -0.5116503569946569 0.9981061591458787 1 frame_00052.png

53 0.041746772255084684 -0.023572780451494985 0.7226322626214393 0.6895680851422046 -0.761245305031299 -0.5312984521375469 0.9819945050518364 1 frame_00053.png

54 0.026947968298455367 -0.031200454332153064 0.722067702334261 0.6905929132997048 -0.7667296003996634 -0.5508400426614168 0.9617019910732079 1 frame_00054.png

55 0.011037100699782273 -0.03996202634725712 0.7211372330969821 0.6915506560618628 -0.7693003014331393 -0.5721661999273847 0.930621537880352 1 frame_00055.png

56 -0.00663175742184783 -0.05042015873687418 0.7200915042138979 0.6920130439127662 -0.7692443377202356 -0.5970962856133936 0.8998712615133634 1 frame_00056.png

57 -0.026022207267543986 -0.06279167991419683 0.7190014179226587 0.6916769554406772 -0.7622128165966076 -0.6225112436926806 0.8651025167041569 1 frame_00057.png

58 -0.04718429558099638 -0.07677797498969653 0.7179591392606234 0.6902271069431797 -0.7471097720630454 -0.6487245176065587 0.8402185303310593 1 frame_00058.png

59 -0.09509524122270137 -0.10143283965726994 0.7159065595812009 0.6842120081410933 -0.7003072997516419 -0.7052571305731268 0.804190938690983 1 frame_00060.png

